kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,ra_str,dec,dec_str,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,tycho2_match_id,tycho2_match_dist_deg,tycho2_match_btmag,tycho2_match_ra,tycho2_match_dec,pmra,pmdec,parallax
10094937,2MASS J19541668+4703433,3900,119.0,-149.0,4.72,0.086,-0.035,-0.24,0.28,-0.3,0.52,0.06,-0.07,0.522,0.049,-0.08199999999999999,5.176,2.296,-0.8037,DSEP,11.479,0,0,0,,q1_q17_dr24_stellar,2015-01-15,298.56952,19h54m16.68s,47.06205,+47d03m43.4s,11111101110111011,KIC0,KIC0,KIC0,8.94,0.024,8.127,0.021,7.895,0.024,0.6987,1459.789,7.1,7.1,7.1,7.1,7.1,7.122000000000001,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,53.0,53.604,57.48,60.615,65.09100000000001,72.304,75.703,83.28399999999998,95.816,103.981,109.068,114.849,117.383,134.39,3562-2022-1,1.4388049231413678e-05,14.093,298.56953766923294,47.0620578668885,-0.32969918640273976,-1.6453659238083629,0.3530507966860537
10025929,2MASS J19482728+4655096,9051,275.0,-401.0,4.086,0.154,-0.279,0.07,0.14,-0.63,2.17,0.51,-0.46,2.21,0.872,-0.54,0.2834,0.2496,-0.1753,DSEP,12.996,0,0,1,010/010025/010025929/dv/kplr010025929-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,297.11371,19h48m27.29s,46.91935,+46d55m09.7s,11111101110111011,KIC0,KIC0,KIC0,12.707,0.022,12.701,0.023,12.668,0.024,0.6988,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,65.249,56.845,52.851000000000006,48.49100000000001,45.603,40.91,38.946,36.181,32.991,30.616,28.657,27.23,26.842,24.899,3561-1445-1,1.651119651020547e-05,13.124,297.1137118735884,46.919366455179116,-2.5617553735019096,-0.19872749092391312,1.0564605860650174
10025949,2MASS J19482912+4658379,7464,226.0,-314.0,4.119,0.085,-0.387,0.1,0.2,-0.36,1.67,0.34,-0.2,1.868,1.27,-0.262,0.3617,0.1472,-0.2731,DSEP,12.314,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.12137,19h48m29.13s,46.977211,+46d58m38.0s,11111101110111011,KIC0,KIC0,KIC0,11.732,0.021,11.671,0.02,11.645,0.018000000000000002,0.6989,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,47.44600000000001,42.054,39.559,36.67,34.834,31.418000000000006,30.05,28.005,25.873,24.167,22.82,21.545,21.207,19.203,3561-1277-1,1.3633671807462767e-05,12.361,297.12135260233987,46.97720429325072,-6.305650781963433,-5.708327494566532,1.3781640688417387
10066568,2MASS J19123158+4702520,5216,99.0,-99.0,2.39,0.021,-0.015,-0.88,0.08,-0.08,0.83,0.16,-0.08,9.7,0.63,-0.37,0.001296,4.226e-05,-4.226e-05,MULT55,11.78,0,0,0,,q1_q17_dr24_stellar,2015-01-15,288.13162,19h12m31.59s,47.047791,+47d02m52.0s,11111111111111111,PHO55,AST55,SPE55,10.34,0.023,9.879,0.022,9.785,0.014,0.8755,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,115.69,130.959,148.499,163.628,183.124,211.985,220.855,237.054,260.956,275.397,283.186,290.863,294.081,313.247,3546-601-1,1.5415284529485704e-05,13.343,288.1316383489072,47.047781953536045,0.03835707883250572,-3.1877853955447297,0.3681555832860652
10149845,2MASS J19401065+4711471,5893,208.0,-164.0,3.945,0.409,-0.281,-0.62,0.32,-0.26,0.89,0.18,-0.09,1.668,0.933,-0.6459999999999999,0.2711,0.8646,-0.18,DSEP,12.103,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.0444,19h40m10.66s,47.196415,+47d11m47.1s,11111111111111111,PHO54,PHO54,PHO54,10.99,0.019,10.694,0.018000000000000002,10.62,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560-2874-1,2.5153742327560286e-05,12.124,295.04439206376946,47.196390422273254,-4.213616547881008,-5.326869890860421,1.1349570270768825
10066745,2MASS J19125114+4702418,6148,181.0,-229.0,4.279,0.146,-0.293,-0.1,0.24,-0.28,1.05,0.26,-0.12,1.232,0.6859999999999999,-0.214,0.7914,0.5467,-0.5305,DSEP,11.69,0,0,0,,q1_q17_dr24_stellar,2015-01-15,288.21313,19h12m51.15s,47.044945,+47d02m41.8s,10000000000000000,PHO54,PHO54,PHO54,10.73,0.021,10.495,0.018000000000000002,10.428,0.011,0.9901,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,37.844,33.725,32.519,30.684,29.475,26.897,25.84,24.367,22.454,19.926,18.021,16.553,16.074,14.058,3546-1147-1,5.122641877509565e-06,12.345,288.2131350149346,47.04494886175607,4.6935192857581365,-0.13089950674759604,3.3499562761980752
10152650,2MASS J19435458+4710113,4120,91.0,-115.0,1.337,0.03,-0.03,-0.24,0.22,-0.26,1.76,1.08,-0.76,47.174,11.792,-11.470999999999998,2.366e-05,8.064e-06,-2.793e-06,DSEP,10.835,0,0,0,,q1_q17_dr24_stellar,2015-01-15,295.97745,19h43m54.59s,47.169811,+47d10m11.3s,100000010001000,PHO54,AST54,PHO54,9.111,0.021,8.327,0.016,8.187000000000001,0.014,0.2292,1110.451,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,39.324,38.784,40.791,42.298,44.485,48.76,50.965,56.302,64.633,70.633,73.872,77.934,79.547,91.022,3561-462-1,8.365239156607497e-06,13.835,295.97743892806164,47.16980728867952,-0.33005362916512665,0.26166843889257124,0.06553177395427819
10153739,2MASS J19451332+4706395,5083,81.0,-81.0,2.898,0.012,-0.012,0.23,0.05,-0.05,2.04,0.22,-0.21,8.4,0.39,-0.35,0.004845,0.000169,-0.000169,MULT55,11.575,0,0,0,,q1_q17_dr24_stellar,2015-01-15,296.30554,19h45m13.33s,47.110989,+47d06m39.6s,11111101110111011,PHO55,AST55,SPE55,10.035,0.021,9.544,0.018000000000000002,9.451,0.013,0.6991,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,142.748,149.82399999999996,156.784,158.322,162.57399999999996,165.425,165.106,164.741,161.55,155.447,148.83100000000005,142.679,141.002,132.01,3561-1315-1,5.663293681020318e-06,12.731,296.30553884850787,47.110994649362134,3.704997895501545,-0.639498683218954,0.5489506958037399
10063188,2MASS J19053054+4702583,5096,171.0,-146.0,3.968,0.5589999999999999,-0.411,0.18,0.22,-0.28,0.95,0.32,-0.11,1.675,1.375,-0.846,0.2844,1.804,-0.2237,DSEP,11.219,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.3772600000001,19h05m30.54s,47.049541,+47d02m58.3s,11111111111111111,PHO1,KIC0,KIC0,9.66,0.021,9.163,0.017,9.048,0.012,0.8755,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,107.009,122.001,136.732,147.77100000000004,162.423,182.989,188.888,198.975,210.863,216.495,219.277,221.125,221.841,225.587,3545-2746-1,1.6266572668182135e-05,12.575,286.377236609418,47.049544158522366,0.7590542449888205,-1.1726363153694097,0.5495459602625645
10081026,2MASS J19363377+4702418,6503,61.0,-61.0,3.83,0.016,-0.017,-0.2,0.3,-0.3,1.4,0.17,-0.13,2.39,0.11,-0.09,0.1454,0.006901999999999999,-0.006761,MULT10,11.198,0,0,0,,q1_q17_dr24_stellar,2015-01-15,294.1407200000001,19h36m33.77s,47.04496,+47d02m41.9s,11111111111111111,PHO10,AST10,PHO10,10.267,0.025,10.037,0.021,9.996,0.012,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,54.127,51.275,51.039,49.74,49.566,48.554,48.174,48.155,48.201,48.418,49.149,49.925,50.294,52.768,3560-2682-1,7.244509618354405e-06,11.837,294.1407095630792,47.04495835463457,-6.252104670413427,14.083414647728093,2.4781276175133864
10006714,2MASS J19190870+4655067,6435,165.0,-188.0,4.119,0.239,-0.238,-0.5,0.28,-0.3,1.02,0.2,-0.12,1.461,0.65,-0.38,0.462,0.6128,-0.2768,DSEP,12.16,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.78629,19h19m08.71s,46.91853,+46d55m06.7s,11111111111111111,PHO1,KIC0,KIC0,11.155,0.021,10.91,0.017,10.897,0.014,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,46.962,42.188,40.275,37.744,36.288,33.822,32.823,31.438,30.333,29.61,29.448,29.485,29.557,30.47,3547-936-1,1.319902026398418e-05,12.722,289.78629388428766,46.918542941753714,2.493360918532035,0.2413176720536334,3.1852796525676026
10006852,2MASS J19192095+4659270,5129,82.0,-82.0,2.7960000000000003,0.014,-0.013,-0.08,0.06,-0.06,1.89,0.28,-0.19,9.13,0.5,-0.36,0.003507,9.86e-05,-9.86e-05,MULT55,10.565,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.83728,19h19m20.95s,46.990841,+46d59m27.0s,11111111111111111,PHO55,AST55,SPE55,9.154,0.021,8.692,0.016,8.582,0.012,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,123.16,136.005,145.214,149.297,156.137,164.255,165.507,166.953,165.99900000000005,162.053,157.59799999999996,152.983,151.678,143.329,3547-928-1,2.029396789822208e-05,12.259,289.8373039623048,46.99082895859071,4.7750517798091385,2.3572642313958765,0.5195617114642659
10000135,2MASS J19051696+4656073,6753,170.0,-260.0,4.174,0.146,-0.336,-0.1,0.24,-0.36,1.34,0.28,-0.26,1.567,0.94,-0.34600000000000003,0.4920000000000001,0.3813,-0.3502,DSEP,12.428,0,0,1,010/010000/010000135/dv/kplr010000135-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,286.32068,19h05m16.96s,46.935371,+46d56m07.3s,11111111111111111,PHO1,KIC0,KIC0,11.5,0.021,11.299,0.019,11.267,0.013,0.8746,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,72.154,71.078,74.51,76.665,80.146,85.90100000000002,88.734,95.685,107.24,115.664,122.053,129.208,132.115,150.217,3545-2926-1,2.077320937910124e-05,13.665,286.3206848544841,46.9353504920537,6.036918103684154,-5.6674247584622925,1.7557204852225388
10000490,2MASS J19061343+4657264,6714,181.0,-284.0,4.033,0.21,-0.275,-0.08,0.26,-0.32,1.43,0.27,-0.32,1.906,0.911,-0.56,0.2911,0.3728,-0.1866,DSEP,11.244000000000002,0,1,2,010/010000/010000490/dv/kplr010000490-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,286.556,19h06m13.44s,46.95734,+46d57m26.4s,11111111111111111,PHO54,PHO54,PHO54,10.623,0.021,10.470999999999998,0.021,10.425,0.014,0.8751,1459.789,7.1,7.1,10.618,11.359000000000002,12.328,7.104,7.12,7.1,7.1,7.1,7.1,7.1,7.1,7.1,283.883,286.186,301.078,309.67,320.43,327.091,328.951,332.879,328.48,309.275,292.393,278.423,272.824,242.324,3545-2716-1,1.2576871163780067e-05,11.625,286.5559817857187,46.957342066000784,-1.1204077147680973,-0.7204784045434031,1.375211221964063
10007737,2MASS J19204277+4659278,6762,149.0,-219.0,4.259,0.105,-0.331,-0.2,0.24,-0.34,1.27,0.27,-0.21,1.379,0.804,-0.234,0.6822,0.3581,-0.4796,DSEP,12.231,0,0,0,,q1_q17_dr24_stellar,2015-01-15,290.17822,19h20m42.77s,46.991081,+46d59m27.9s,11111111111111111,PHO1,KIC0,KIC0,11.33,0.025,11.124,0.018000000000000002,11.097,0.011,0.8753,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,60.833,58.286,59.175,59.144,60.418,62.798,64.153,67.771,73.465,77.797,81.655,86.09200000000001,87.67399999999998,97.14,3547-467-1,2.3099271619960363e-05,12.651,290.1782375368886,46.99110074886608,1.9287307854402265,6.977223611752484,1.950282676590008
10010483,2MASS J19251158+4658238,5039,94.0,-158.0,2.915,0.419,-0.246,-0.14,0.21,-0.34,2.04,0.59,-1.0,8.253,1.806,-4.247,0.005118,0.02217,-0.002663,DSEP,11.574000000000002,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.29825,19h25m11.58s,46.973282,+46d58m23.8s,11111111111111111,PHO1,KIC0,KIC0,9.928,0.02,9.423,0.017,9.307,0.014,0.8759,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,114.762,130.947,148.595,162.873,181.346,208.368,216.456,231.181,250.799,261.978,267.968,273.481,275.747,288.509,3547-74-1,0.0,12.737,291.2982502545217,46.97328257123858,0.46135364910032706,0.097112692884895,0.3189886598491241
10010659,2MASS J19252844+4654298,4356,162.0,-161.0,4.602,0.049,-0.021,0.06,0.24,-0.3,0.67,0.05,-0.06,0.677,0.04,-0.062,3.037,0.6907,-0.2984,DSEP,10.831,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.36853,19h25m28.45s,46.908287,+46d54m29.8s,10000000000000000,PHO54,PHO54,PHO54,9.144,0.02,8.454,0.016,8.337,0.014,0.9883,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,47.492,49.312,55.431,60.874,67.172,75.125,77.95100000000002,84.057,95.942,104.27,110.593,116.989,119.451,134.787,3547-870-1,1.486154837246863e-05,13.388,291.3685226513709,46.9082730103674,-2.1409638133043085,-4.7050551236162805,0.08059160262273049
10002462,2MASS J19104115+4658344,9880,309.0,-416.0,4.092,0.156,-0.335,0.07,0.14,-0.57,2.44,0.61,-0.56,2.325,1.41,-0.575,0.2729,0.2523,-0.1933,DSEP,10.441,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.67148,19h10m41.16s,46.976231,+46d58m34.4s,11111111111111111,KIC0,KIC0,KIC0,10.214,0.023,10.198,0.018000000000000002,10.239,0.014,0.8739,1459.769,7.101,9.539,14.129,16.842,17.787,16.449,16.041,12.633,9.198,7.54,7.1,7.109,7.112,7.1,21.696,20.194000000000006,19.891,19.239,18.978,18.538,18.376,18.287,17.918,17.292,16.554000000000002,15.862,15.669,14.246,3546-1177-1,2.524052950545017e-05,10.458,287.67151626984423,46.976226122796575,5.828426546656791,-2.2941156703790817,1.6145237725101846
10002817,2MASS J19113108+4654541,5880,181.0,-198.0,4.391,0.096,-0.26,-0.06,0.24,-0.28,0.98,0.15,-0.11,1.046,0.402,-0.13699999999999998,1.209,0.5198,-0.7283,DSEP,11.619000000000002,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.87952,19h11m31.08s,46.915024,+46d54m54.1s,11111111111111111,PHO54,PHO54,PHO54,10.588,0.021,10.287,0.017,10.234,0.011,0.8748,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,37.911,34.162,32.436,30.155,28.802,26.416,25.473000000000006,24.094,22.734,21.697,20.937,20.389,20.195,19.343,3546-1443-1,1.210433051621537e-05,13.668,287.8795375603192,46.91502558288996,2.7741438305473243,2.352449253828304,2.806394047553848
10003419,2MASS J19124694+4658537,4902,73.0,-73.0,2.451,0.016,-0.016,0.09,0.05,-0.05,1.31,0.19,-0.17,11.3,0.62,-0.58,0.001282,4.226e-05,-4.226e-05,MULT55,11.709,0,0,0,,q1_q17_dr24_stellar,2015-01-15,288.19559,19h12m46.94s,46.98160900000001,+46d58m53.8s,11111111111111111,PHO55,AST55,SPE55,10.046,0.021,9.567,0.02,9.397,0.011,0.8756,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.104,7.107,7.1,7.1,7.1,114.703,130.558,148.181,162.83700000000005,181.715,208.916,216.908,231.352,251.318,263.572,270.22,276.647,279.184,294.751,3546-1017-1,4.676310850554341e-06,12.791,288.195586144548,46.98160529271143,0.6246298839797991,2.7769752242090058,0.6096936695218651
10359048,2MASS J19534408+4727037,6735,153.0,-206.0,4.032,0.249,-0.233,-0.42,0.24,-0.3,1.19,0.28,-0.17,1.739,0.764,-0.516,0.3181,0.48,-0.1886,DSEP,10.251,0,0,0,,q1_q17_dr24_stellar,2015-01-15,298.43369,19h53m44.09s,47.451031,+47d27m03.7s,11111101110111011,PHO1,KIC0,KIC0,9.403,0.022,9.219,0.018000000000000002,9.192,0.016,0.6988,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,69.637,67.834,68.52,67.494,67.28,65.764,64.789,63.795,61.789,59.558,57.81,56.427,56.124,54.261,3562-1578-1,1.619921597029155e-05,10.814,298.4336679964456,47.45102464034605,1.6208643784365837,-9.58526452813458,1.6755094229805672
10405019,2MASS J19274788+4734059,7493,238.0,-289.0,3.587,0.272,-0.069,-0.02,0.23,-0.32,2.08,0.23,-0.42,3.836,0.501,-1.331,0.051779999999999986,0.09667,-0.01261,DSEP,12.737,0,0,3,010/010405/010405019/dv/kplr010405019-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,291.94949,19h27m47.88s,47.56831,+47d34m05.9s,11111111111111111,KIC0,KIC0,KIC0,11.956,0.021,11.818,0.017,11.804,0.021,0.8758,1459.789,7.1,7.1,7.1,7.1,7.213999999999999,7.205,7.107,7.1,7.1,7.1,7.1,7.1,7.1,7.1,120.87,128.024,142.632,153.994,166.459,176.042,175.301,172.734,169.773,163.02700000000004,155.308,148.311,146.47299999999996,135.2,3547-1770-1,1.3793135379158992e-05,12.33,291.94950725525865,47.56830264622767,-3.8757942147091233,-5.517498014168002,1.5998618748097917
10420236,2MASS J19492796+4731496,4485,93.0,-130.0,1.898,0.029,-0.031,-0.26,0.24,-0.26,2.01,0.71,-0.98,26.351,3.606,-7.484,0.0001544,6.262e-05,-1.984e-05,DSEP,9.858,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.36655,19h49m27.97s,47.530453,+47d31m49.6s,10000000000000000,PHO54,AST54,PHO54,7.932,0.02,7.3,0.024,7.15,0.021,0.987,33.068000000000005,7.1,7.1,7.1,7.104,7.125,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,47.347,53.1,60.368,66.46300000000001,74.67399999999998,85.59200000000001,89.32700000000001,97.522,110.896,120.821,129.251,138.135,141.27200000000005,163.67700000000005,3561-1606-1,1.935638736085189e-05,11.751,297.36656009698515,47.530471110462564,1.8895648421366191,7.341433619983327,0.9059927658460892
10428124,2MASS J19580992+4731218,4893,100.0,-166.0,2.188,0.478,-0.141,-0.5,0.3,-0.22,2.6,0.59,-1.58,21.493,4.419,-13.06,0.0003684,0.00232,-0.0001413,DSEP,11.014,0,0,0,,q1_q17_dr24_stellar,2015-01-15,299.54135,19h58m09.92s,47.522732,+47d31m21.8s,11100000000000000,PHO1,KIC0,KIC0,9.254,0.025,8.68,0.029,8.58,0.02,0.8948,217.618,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,114.204,130.308,146.39600000000004,159.31,175.03,197.281,203.204,212.171,223.867,228.581,229.015,229.18400000000003,229.462,230.007,3562-1270-1,1.983990668017933e-05,13.628,299.5413787747942,47.52273596520009,2.641276713374933,1.9395123755572383,0.5951418261365276
10450924,2MASS J18493322+4741449,4194,94.0,-105.0,1.758,0.03,-0.03,0.12,0.18,-0.24,1.87,1.11,-0.8,29.94,7.661,-7.296,9.825e-05,3.305e-05,-1.816e-05,DSEP,10.482,0,0,0,,q1_q17_dr24_stellar,2015-01-15,282.38843,18h49m33.22s,47.695824,+47d41m45.0s,11111111111111111,PHO54,AST54,PHO54,8.259,0.019,7.64,0.026,7.402,0.024,0.875,1459.769,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.428,7.124,7.1,52.567,56.25,62.87300000000001,69.084,76.881,87.93299999999998,91.542,99.22,113.246,123.902,131.485,140.52700000000002,143.832,166.908,3544-2393-1,1.841065422929595e-05,12.873,282.38844186056815,47.69580740868829,0.930789055354618,-1.979855109776214,0.9993702333311196
10459696,2MASS J19082113+4739175,4715,70.0,-70.0,2.677,0.012,-0.012,0.17,0.05,-0.05,1.43,0.15,-0.14,9.09,0.37,-0.37,0.00269,8.451e-05,-8.451e-05,MULT55,11.113,0,0,0,,q1_q17_dr24_stellar,2015-01-15,287.08807,19h08m21.14s,47.654869,+47d39m17.5s,11111111111111111,PHO55,AST55,SPE55,9.435,0.022,8.853,0.033,8.729,0.011,0.8755,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,135.982,155.793,171.734,181.791,196.124,216.216,222.013,231.374,239.242,239.543,236.853,234.094,233.416,227.028,3546-2135-1,2.7718074044593696e-05,12.962,287.0880671595224,47.65489665852257,-4.1927195542852616,5.2886770034716495,0.8686473479446097
10463945,2MASS J19165026+4739502,4527,94.0,-136.0,2.162,0.03,-0.03,0.02,0.19,-0.3,2.1,1.01,-0.99,19.928,4.152,-5.448,0.0003741,0.00014609999999999995,-5.997e-05,DSEP,8.302999999999999,0,0,0,,q1_q17_dr24_stellar,2015-01-15,289.20944,19h16m50.27s,47.663952,+47d39m50.2s,10000000000000000,PHO54,AST54,PHO54,6.497999999999998,0.018000000000000002,5.96,0.02,5.843,0.016,0.9907,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,41.957,46.883,52.699,57.402,64.183,75.426,79.579,87.161,98.435,107.49,112.435,119.488,122.3,143.833,3546-2178-1,9.430238149809192e-06,10.111,289.20944093883975,47.66396137811191,2.8025263751331932,1.7925979033165227,1.4379453662945911
10320187,2MASS J18482531+4729375,6549,172.0,-273.0,4.04,0.245,-0.259,-0.08,0.24,-0.32,1.39,0.24,-0.33,1.858,0.823,-0.614,0.3042,0.4866,-0.1881,DSEP,10.727,0,0,0,,q1_q17_dr24_stellar,2015-01-15,282.10547,18h48m25.31s,47.493752,+47d29m37.5s,10000000000000000,PHO54,PHO54,PHO54,9.778,0.021,9.614,0.019,9.571,0.011,0.9901,33.068000000000005,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,51.712,53.1,56.55,59.567,63.503,69.594,72.211,78.081,87.51299999999998,94.018,97.757,101.323,103.077,111.464,3544-1619-1,6.156649318399953e-06,11.281,282.1054697977393,47.493745899814435,-0.2884810659936243,2.077015201297943,2.8215352138074814
10353924,2MASS J19475348+4729330,6654,184.0,-277.0,4.113,0.177,-0.322,0.02,0.22,-0.36,1.39,0.28,-0.28,1.712,0.964,-0.442,0.3889,0.3918,-0.2703,DSEP,11.812,0,0,1,010/010353/010353924/dv/kplr010353924-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,296.97287,19h47m53.49s,47.492508,+47d29m33.0s,11111101110111011,PHO54,PHO54,PHO54,10.963,0.02,10.804,0.018000000000000002,10.758,0.017,0.6990000000000001,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,49.348,44.68600000000001,43.797,43.457,42.956,40.898,39.992,39.632,38.503,37.652,36.822,35.88800000000001,35.689,34.631,3561-1559-1,1.9487745835180195e-05,12.348,296.9728988551729,47.492508330522405,-1.1331573775669304,0.3438823618304072,2.338731567937699
10389499,2MASS J18574811+4730301,6511,183.0,-242.0,3.698,0.355,-0.115,-0.06,0.26,-0.28,1.7,0.2,-0.48,3.053,0.6609999999999999,-1.3159999999999998,0.08395,0.2506,-0.03102,DSEP,12.082,0,0,0,,q1_q17_dr24_stellar,2015-01-15,284.4505,18h57m48.12s,47.508358,+47d30m30.1s,11111111111111111,PHO54,PHO54,PHO54,11.133,0.02,10.939,0.018000000000000002,10.897,0.021,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,72.232,68.845,69.335,68.22,68.578,68.35,68.281,68.80199999999999,69.91,70.048,70.196,70.186,70.3,70.471,3545-458-1,4.676310850554341e-06,12.962,284.45050170841256,47.50836250895114,-1.4015144897765393,1.414186493896992,1.1919288418629326
10389724,2MASS J18581308+4730163,3802,76.0,-79.0,0.727,0.242,-0.228,-0.44,0.3,-0.26,1.06,0.58,-0.11,75.319,28.304,-14.041,3.636e-06,4.033e-06,-2.053e-06,DSEP,8.801,0,0,1,010/010389/010389724/dv/kplr010389724-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,284.55453,18h58m13.09s,47.504536,+47d30m16.3s,11111111111111111,SPE14,PHO54,PHO54,6.332999999999998,0.021,5.533,0.018000000000000002,5.3279999999999985,0.016,0.8744,1459.789,7.1,7.1,7.1,7.103,11.999,12.515,13.942,11.647,9.54,9.152,11.028,12.905,12.908,12.241,17.752,17.516,18.469,19.231,20.428,22.408,23.205,25.304,28.822,31.086,32.706,34.615,35.361,40.494,3545-2122-1,8.706816964856289e-06,11.376,284.5545186088065,47.504540148470895,-1.064453496500506,1.0756151565961116,0.6542352616785401
10328498,2MASS J19065921+4727060,4973,92.0,-92.0,2.532,0.01,-0.012,-0.11,0.06,-0.06,1.56,0.19,-0.17,11.2,0.56,-0.52,0.0015630000000000002,5.634e-05,-5.634e-05,MULT55,11.169,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.74677,19h06m59.22s,47.451679,+47d27m06.0s,11101111111111111,PHO55,AST55,SPE55,9.575,0.024,9.054,0.018000000000000002,8.946,0.015,0.8201,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,101.701,116.595,131.221,142.613,157.714,179.41,185.66,196.242,210.502,218.419,222.11,225.882,227.576,235.364,3545-2676-1,1.9167170820781278e-05,13.123,286.74679754705664,47.45167452377166,6.691381631591924,0.22841930662925505,0.4166212293050871
